node_key,label,node_type,source_type,example_mention,canonicalization_source,mention_count,source
CANONICAL_ENTITY:LIRI_BELISHOVA,LIRI BELISHOVA,CanonicalEntity,Person,Liri Belishova,normalized_label,1.0,
CANONICAL_ENTITY:LISBON,LISBON,CanonicalEntity,Location,Lisbon,normalized_label,4.0,
CANONICAL_ENTITY:LIU_SHAO_CHI,LIU SHAO-CHI,CanonicalEntity,Person,Liu Shao-chi,normalized_label,1.0,
CANONICAL_ENTITY:LOBITO,LOBITO,CanonicalEntity,Location,Lobito,normalized_label,1.0,
CANONICAL_ENTITY:LOCKHEED,LOCKHEED,CanonicalEntity,Organization,Lockheed,normalized_label,1.0,
CANONICAL_ENTITY:LONDON,LONDON,CanonicalEntity,Location,London,normalized_label,2.0,
CANONICAL_ENTITY:LOUIS_JOXE,LOUIS JOXE,CanonicalEntity,Person,Louis Joxe,normalized_label,3.0,
CANONICAL_ENTITY:LOWER_CONGO,LOWER CONGO,CanonicalEntity,Location,Lower Congo,normalized_label,1.0,
CANONICAL_ENTITY:LT_COL_BUSIRI,LT. COL. BUSIRI,CanonicalEntity,Person,Lt. Col. Busiri,normalized_label,1.0,
CANONICAL_ENTITY:LUALABA,LUALABA,CanonicalEntity,Location,Lualaba,normalized_label,1.0,
CANONICAL_ENTITY:LUANDA,LUANDA,CanonicalEntity,Location,Luanda,normalized_label,5.0,
CANONICAL_ENTITY:LUANG_PRABANG,LUANG PRABANG,CanonicalEntity,Location,Luang Prabang,normalized_label,10.0,
CANONICAL_ENTITY:LUCIO_LARA,LUCIO LARA,CanonicalEntity,Person,Lucio Lara,normalized_label,1.0,
CANONICAL_ENTITY:LULUABOURG,LULUABOURG,CanonicalEntity,Location,Luluabourg,normalized_label,1.0,
CANONICAL_ENTITY:LUMUMBA,LUMUMBA,CanonicalEntity,Person,Lumumba,normalized_label,28.0,
CANONICAL_ENTITY:LUMUMBA_COMMAND,LUMUMBA COMMAND,CanonicalEntity,Organization,Lumumba command,normalized_label,1.0,
CANONICAL_ENTITY:LUMUMBA_REGIME,LUMUMBA REGIME,CanonicalEntity,PoliticalGroup,Lumumba regime,normalized_label,2.0,
CANONICAL_ENTITY:LUMUMBA_SUPPORTERS,LUMUMBA SUPPORTERS,CanonicalEntity,PoliticalGroup,Lumumba supporters,normalized_label,2.0,
CANONICAL_ENTITY:LUMUMBIST_FORCES,LUMUMBIST FORCES,CanonicalEntity,PoliticalGroup,Lumumbist forces,normalized_label,2.0,
CANONICAL_ENTITY:LUNS,LUNS,CanonicalEntity,Person,Luns,normalized_label,2.0,
CANONICAL_ENTITY:LUXEMBOURG,LUXEMBOURG,CanonicalEntity,Country,Luxembourg,normalized_label,1.0,
CANONICAL_ENTITY:LU_TING_YI,LU TING-YI,CanonicalEntity,Person,Lu Ting-yi,normalized_label,1.0,
CANONICAL_ENTITY:MACLEOD,MACLEOD,CanonicalEntity,Person,Macleod,normalized_label,2.0,
CANONICAL_ENTITY:MAJALLI,MAJALLI,CanonicalEntity,Person,Majalli,normalized_label,1.0,
CANONICAL_ENTITY:MAJLIS,MAJLIS,CanonicalEntity,Government,Majlis,normalized_label,1.0,
CANONICAL_ENTITY:MAJOR_GENERAL_AKASH_ZABIN,MAJOR GENERAL AKASH ZABIN,CanonicalEntity,Person,Major General Akash Zabin,normalized_label,1.0,
CANONICAL_ENTITY:MAJOR_GENERAL_HASAN_BASHIR_NASR,MAJOR GENERAL HASAN BASHIR NASR,CanonicalEntity,Person,Major General Hasan Bashir Nasr,normalized_label,1.0,
CANONICAL_ENTITY:MAKARIOS,MAKARIOS,CanonicalEntity,Person,Makarios,normalized_label,2.0,
CANONICAL_ENTITY:MAKKI_ABBAS,MAKKI ABBAS,CanonicalEntity,Person,Makki Abbas,normalized_label,1.0,
CANONICAL_ENTITY:MALAYA,MALAYA,CanonicalEntity,Country,Malaya,normalized_label,3.0,
CANONICAL_ENTITY:MALAYAN_PRIME_MINISTER_RAHMAN,MALAYAN PRIME MINISTER RAHMAN,CanonicalEntity,Person,Malayan Prime Minister Rahman,normalized_label,1.0,
CANONICAL_ENTITY:MALI,MALI,CanonicalEntity,Country,Mali,normalized_label,4.0,
CANONICAL_ENTITY:MANONO,MANONO,CanonicalEntity,Location,Manono,normalized_label,3.0,
CANONICAL_ENTITY:MANUEL_GOMES_DE_ARAUJO,MANUEL GOMES DE ARAUJO,CanonicalEntity,Person,Manuel Gomes de Araujo,normalized_label,1.0,
CANONICAL_ENTITY:MANZIKALA,MANZIKALA,CanonicalEntity,Person,Manzikala,normalized_label,1.0,
CANONICAL_ENTITY:MAPAI,MAPAI,CanonicalEntity,PoliticalGroup,Mapai,normalized_label,1.0,
CANONICAL_ENTITY:MAPAM,MAPAM,CanonicalEntity,PoliticalGroup,Mapam,normalized_label,1.0,
CANONICAL_ENTITY:MARCELLO_CAETANO,MARCELLO CAETANO,CanonicalEntity,Person,Marcello Caetano,normalized_label,1.0,
CANONICAL_ENTITY:MARCENIO_CAETANO,MARCENIO CAETANO,CanonicalEntity,Person,Marcenio Caetano,normalized_label,1.0,
CANONICAL_ENTITY:MARIANI,MARIANI,CanonicalEntity,Person,Mariani,normalized_label,2.0,
CANONICAL_ENTITY:MARIO_MENDEZ_MONTENEGRO,MARIO MENDEZ MONTENEGRO,CanonicalEntity,Person,Mario Mendez Montenegro,normalized_label,1.0,
CANONICAL_ENTITY:MARIO_SILVA,MARIO SILVA,CanonicalEntity,Person,Mario Silva,normalized_label,1.0,
CANONICAL_ENTITY:MARSHAL_ALPHONSE_JUIN,MARSHAL ALPHONSE JUIN,CanonicalEntity,Person,Marshal Alphonse Juin,normalized_label,1.0,
CANONICAL_ENTITY:MARSHAL_CRAVEIRO_LOPES,MARSHAL CRAVEIRO LOPES,CanonicalEntity,Person,Marshal Craveiro Lopes,normalized_label,1.0,
CANONICAL_ENTITY:MASMOUDI,MASMOUDI,CanonicalEntity,Person,Masmoudi,normalized_label,1.0,
CANONICAL_ENTITY:MASSA,MASSA,CanonicalEntity,Person,Massa,normalized_label,1.0,
CANONICAL_ENTITY:MATADI,MATADI,CanonicalEntity,Location,Matadi,normalized_label,3.0,
CANONICAL_ENTITY:MATHIAS,MATHIAS,CanonicalEntity,Person,Mathias,normalized_label,1.0,
CANONICAL_ENTITY:MAYOR_BRANDT,MAYOR BRANDT,CanonicalEntity,Person,Mayor Brandt,normalized_label,3.0,
CANONICAL_ENTITY:MBOYA,MBOYA,CanonicalEntity,Person,Mboya,normalized_label,1.0,
CANONICAL_ENTITY:MCCLOY,MCCLOY,CanonicalEntity,Person,McCloy,normalized_label,1.0,
CANONICAL_ENTITY:MCKEOWN,MCKEOWN,CanonicalEntity,Person,McKeown,dictionary; normalized_label,4.0,
CANONICAL_ENTITY:MEHMET_SHEHU,MEHMET SHEHU,CanonicalEntity,Person,Mehmet Shehu,normalized_label,1.0,
CANONICAL_ENTITY:MEKONG_RIVER,MEKONG RIVER,CanonicalEntity,Location,Mekong River,normalized_label,1.0,
CANONICAL_ENTITY:MENDERES,MENDERES,CanonicalEntity,Person,Menderes,normalized_label,1.0,
CANONICAL_ENTITY:MENGHISTU_NEWAY,MENGHISTU NEWAY,CanonicalEntity,Person,Menghistu Neway,normalized_label,1.0,
CANONICAL_ENTITY:MENSHIKOV,MENSHIKOV,CanonicalEntity,Person,Menshikov,normalized_label,1.0,
CANONICAL_ENTITY:MEO_GUERRILLAS,MEO GUERRILLAS,CanonicalEntity,Military,Meo guerrillas,normalized_label,1.0,
CANONICAL_ENTITY:MEO_TRIBESMEN,MEO TRIBESMEN,CanonicalEntity,Other,Meo tribesmen,normalized_label,1.0,
CANONICAL_ENTITY:MESSALI_HADJ,MESSALI HADJ,CanonicalEntity,Person,Messali Hadj,normalized_label,2.0,
CANONICAL_ENTITY:MEXICAN_AMBASSADOR,MEXICAN AMBASSADOR,CanonicalEntity,Person,Mexican ambassador,normalized_label,1.0,
CANONICAL_ENTITY:MEXICAN_FOREIGN_MINISTER_TELLO,MEXICAN FOREIGN MINISTER TELLO,CanonicalEntity,Person,Mexican Foreign Minister Tello,normalized_label,1.0,
CANONICAL_ENTITY:MICHEL_AFLAQ,MICHEL AFLAQ,CanonicalEntity,Person,Michel Aflaq,normalized_label,1.0,
CANONICAL_ENTITY:MIDDLE_EAST,MIDDLE EAST,CanonicalEntity,Location,Middle East,normalized_label,1.0,
CANONICAL_ENTITY:MIKHAIL_SUSLOV,MIKHAIL SUSLOV,CanonicalEntity,Person,Mikhail Suslov,normalized_label,1.0,
CANONICAL_ENTITY:MILITARY,MILITARY,CanonicalEntity,Military,Military,normalized_label,1.0,
CANONICAL_ENTITY:MILITARY_CIVILIAN_JUNTA,MILITARY-CIVILIAN JUNTA,CanonicalEntity,Government,military-civilian junta,normalized_label,1.0,
CANONICAL_ENTITY:MILITARY_GOVERNOR_ABDI,MILITARY GOVERNOR ABDI,CanonicalEntity,Person,Military Governor Abdi,normalized_label,1.0,
CANONICAL_ENTITY:MINE_CORPORATION_OF_BOLIVIA_COMIBOL,MINE CORPORATION OF BOLIVIA (COMIBOL),CanonicalEntity,Organization,Mine Corporation of Bolivia (COMIBOL),normalized_label,1.0,
CANONICAL_ENTITY:MINISTRY_OF_AGRICULTURE,MINISTRY OF AGRICULTURE,CanonicalEntity,Organization,Ministry of Agriculture,normalized_label,1.0,
CANONICAL_ENTITY:MINISTRY_OF_DEFENSE,MINISTRY OF DEFENSE,CanonicalEntity,Government,Ministry of Defense,normalized_label,1.0,
CANONICAL_ENTITY:MIRANDA_LUPONE,MIRANDA LUPONE,CanonicalEntity,Person,Miranda Lupone,normalized_label,1.0,
CANONICAL_ENTITY:MOBUTU,MOBUTU,CanonicalEntity,Person,Colonel Mobutu,dictionary; normalized_label,27.0,
CANONICAL_ENTITY:MOBUTU_REGIME,MOBUTU REGIME,CanonicalEntity,Government,Mobutu regime,normalized_label,1.0,
CANONICAL_ENTITY:MODIBO_KEITA,MODIBO KEITA,CanonicalEntity,Person,Modibo Keita,normalized_label,1.0,
CANONICAL_ENTITY:MOGADISCIO,MOGADISCIO,CanonicalEntity,Location,Mogadiscio,normalized_label,1.0,
CANONICAL_ENTITY:MOHAMMED_BEN_BELLA,MOHAMMED BEN BELLA,CanonicalEntity,Person,Mohammed Ben Bella,normalized_label,2.0,
CANONICAL_ENTITY:MOKADDEM,MOKADDEM,CanonicalEntity,Person,Mokaddem,normalized_label,1.0,
CANONICAL_ENTITY:MONARCHISTS,MONARCHISTS,CanonicalEntity,PoliticalGroup,Monarchists,normalized_label,1.0,
CANONICAL_ENTITY:MONGOLIA,MONGOLIA,CanonicalEntity,Country,Mongolia,normalized_label,2.0,
CANONICAL_ENTITY:MONG_PA_LIAO,MONG PA LIAO,CanonicalEntity,Location,Mong Pa Liao,normalized_label,1.0,
CANONICAL_ENTITY:MONIZ,MONIZ,CanonicalEntity,Person,Moniz,normalized_label,8.0,
CANONICAL_ENTITY:MONS,MONS,CanonicalEntity,Location,Mons,normalized_label,1.0,
CANONICAL_ENTITY:MONSIGNOR_MANUEL_MENDES_DAS_NEVES,MONSIGNOR MANUEL MENDES DAS NEVES,CanonicalEntity,Person,Monsignor Manuel Mendes das Neves,normalized_label,1.0,
CANONICAL_ENTITY:MOROCCANS,MOROCCANS,CanonicalEntity,Other,Moroccans,normalized_label,1.0,
CANONICAL_ENTITY:MOROCCAN_GOVERNMENT,MOROCCAN GOVERNMENT,CanonicalEntity,Government,Moroccan Government,normalized_label,2.0,
CANONICAL_ENTITY:MOROCCO,MOROCCO,CanonicalEntity,Country,Morocco,normalized_label,15.0,
CANONICAL_ENTITY:MOSCOW,MOSCOW,CanonicalEntity,Location,Moscow,normalized_label,20.0,
CANONICAL_ENTITY:MOSUL,MOSUL,CanonicalEntity,Location,Mosul,normalized_label,3.0,
CANONICAL_ENTITY:MOVEMENT_OF_THE_PEOPLE_FOR_THE_LIBERATION_OF_ANGOLA,MOVEMENT OF THE PEOPLE FOR THE LIBERATION OF ANGOLA,CanonicalEntity,PoliticalGroup,Movement of the People for the Liberation of Angola,normalized_label,1.0,
CANONICAL_ENTITY:MRS_BANDARANAIKE,MRS. BANDARANAIKE,CanonicalEntity,Person,Bandaranaike,dictionary; normalized_label,4.0,
CANONICAL_ENTITY:MUHAMMED_BEN_UTHMAN,MUHAMMED BEN UTHMAN,CanonicalEntity,Person,Muhammed Ben Uthman,normalized_label,1.0,
CANONICAL_ENTITY:MULLAH_MUSTAFA_AL_BARZANI,MULLAH MUSTAFA AL-BARZANI,CanonicalEntity,Person,Mullah Mustafa al-Barzani,normalized_label,1.0,
CANONICAL_ENTITY:MUNONGO,MUNONGO,CanonicalEntity,Person,Munongo,normalized_label,2.0,
CANONICAL_ENTITY:MUNOZ_GRANDES,MUNOZ GRANDES,CanonicalEntity,Person,Munoz Grandes,normalized_label,1.0,
CANONICAL_ENTITY:MUONG_KASSY,MUONG KASSY,CanonicalEntity,Location,Muong Kassy,dictionary; normalized_label,11.0,
CANONICAL_ENTITY:MUONG_SAI,MUONG SAI,CanonicalEntity,Location,Muong Sai,normalized_label,3.0,
CANONICAL_ENTITY:MUONG_SOUI,MUONG SOUI,CanonicalEntity,Location,Muong Soui,normalized_label,1.0,
CANONICAL_ENTITY:M_A_SUSLOV,M. A. SUSLOV,CanonicalEntity,Person,M. A. Suslov,dictionary; normalized_label,2.0,
CANONICAL_ENTITY:NAJAF,NAJAF,CanonicalEntity,Location,Najaf,normalized_label,1.0,
CANONICAL_ENTITY:NAMTHA_PROVINCE,NAMTHA PROVINCE,CanonicalEntity,Location,Namtha Province,normalized_label,1.0,
CANONICAL_ENTITY:NAM_BAC,NAM BAC,CanonicalEntity,Location,Nam Bac,normalized_label,4.0,
CANONICAL_ENTITY:NASIR,NASIR,CanonicalEntity,Person,Nasir,dictionary; normalized_label,19.0,
CANONICAL_ENTITY:NATIONALIST_CHINA,NATIONALIST CHINA,CanonicalEntity,Country; Government,Nationalist China,normalized_label,6.0,
CANONICAL_ENTITY:NATIONALIST_IRREGULARS,NATIONALIST IRREGULARS,CanonicalEntity,Military,Nationalist irregulars,normalized_label,1.0,
CANONICAL_ENTITY:NATIONALIST_REVOLUTIONARY_MOVEMENT_MNR,NATIONALIST REVOLUTIONARY MOVEMENT (MNR),CanonicalEntity,PoliticalGroup,Nationalist Revolutionary Movement (MNR),normalized_label,1.0,
CANONICAL_ENTITY:NATIONAL_ASSEMBLY,NATIONAL ASSEMBLY,CanonicalEntity,Other,National Assembly,normalized_label,1.0,
CANONICAL_ENTITY:NATIONAL_DEFENSE_COMMITTEE_OF_THE_AUSTRIAN_PARLIAMENT,NATIONAL DEFENSE COMMITTEE OF THE AUSTRIAN PARLIAMENT,CanonicalEntity,Organization,National Defense Committee of the Austrian Parliament,normalized_label,1.0,
CANONICAL_ENTITY:NATIONAL_FRONT,NATIONAL FRONT,CanonicalEntity,PoliticalGroup,National Front,normalized_label,3.0,
CANONICAL_ENTITY:NATIONAL_FRONT_COALITION_GOVERNMENT,NATIONAL FRONT COALITION GOVERNMENT,CanonicalEntity,PoliticalGroup,National Front coalition government,normalized_label,1.0,
CANONICAL_ENTITY:NATIONAL_INDICATIONS_CENTER,NATIONAL INDICATIONS CENTER,CanonicalEntity,Organization,National Indications Center,normalized_label,45.0,
CANONICAL_ENTITY:NATIONAL_LIBERATION_FRONT,NATIONAL LIBERATION FRONT,CanonicalEntity,PoliticalGroup,National Liberation Front (FLN),dictionary; normalized_label,3.0,
CANONICAL_ENTITY:NATIONAL_SECURITY_AGENCY,NATIONAL SECURITY AGENCY,CanonicalEntity,Organization,National Security Agency,normalized_label,46.0,
CANONICAL_ENTITY:NATIONAL_UNION,NATIONAL UNION,CanonicalEntity,PoliticalGroup,Salazar’s National Union,dictionary; normalized_label,3.0,
CANONICAL_ENTITY:NATIONAL_VOICE_OF_IRAN,NATIONAL VOICE OF IRAN,CanonicalEntity,Organization,National Voice of Iran,normalized_label,1.0,
CANONICAL_ENTITY:NATO,NATO,CanonicalEntity,Organization,NATO,normalized_label,6.0,
CANONICAL_ENTITY:NEHRU,NEHRU,CanonicalEntity,Person,Nehru,normalized_label,10.0,
CANONICAL_ENTITY:NENNI,NENNI,CanonicalEntity,Person,Nenni,normalized_label,1.0,
CANONICAL_ENTITY:NENNI_SOCIALISTS,NENNI SOCIALISTS,CanonicalEntity,PoliticalGroup,Nenni Socialists,normalized_label,1.0,
CANONICAL_ENTITY:NEO_LAO_HAK_SAT_NLHS,NEO LAO HAK SAT (NLHS),CanonicalEntity,PoliticalGroup,Neo Lao Hak Sat (NLHS),dictionary; normalized_label,3.0,
CANONICAL_ENTITY:NEPAL,NEPAL,CanonicalEntity,Country,Nepal,normalized_label,5.0,
CANONICAL_ENTITY:NEPALI_COMMUNIST_PARTY,NEPALI COMMUNIST PARTY,CanonicalEntity,PoliticalGroup,Nepali Communist party,normalized_label,1.0,
CANONICAL_ENTITY:NEPALI_CONGRESS,NEPALI CONGRESS,CanonicalEntity,PoliticalGroup,Nepali Congress,dictionary; normalized_label,4.0,
CANONICAL_ENTITY:NETHERLANDS,NETHERLANDS,CanonicalEntity,Country,Netherlands,normalized_label,1.0,
CANONICAL_ENTITY:NETHERLANDS_NEW_GUINEA,NETHERLANDS NEW GUINEA,CanonicalEntity,Location,Netherlands New Guinea,normalized_label,1.0,
CANONICAL_ENTITY:NEW_CHINA_NEWS_AGENCY,NEW CHINA NEWS AGENCY,CanonicalEntity,Organization,New China News Agency,normalized_label,1.0,
CANONICAL_ENTITY:NEW_DELHI,NEW DELHI,CanonicalEntity,Location,New Delhi,normalized_label,4.0,
CANONICAL_ENTITY:NEW_LANDS_REGIONS_OF_SIBERIA,NEW LANDS REGIONS OF SIBERIA,CanonicalEntity,Location,New Lands regions of Siberia,normalized_label,1.0,
CANONICAL_ENTITY:NEW_TURKEY_PARTY,NEW TURKEY PARTY,CanonicalEntity,PoliticalGroup,New Turkey party,normalized_label,1.0,
CANONICAL_ENTITY:NHOMMARAT,NHOMMARAT,CanonicalEntity,Location,Nhommarat,normalized_label,1.0,
CANONICAL_ENTITY:NIGERIA,NIGERIA,CanonicalEntity,Country,Nigeria,normalized_label,8.0,
CANONICAL_ENTITY:NIGERIAN_CHAIRMAN_OF_THE_UN_CONCILIATION_COMMISSION,NIGERIAN CHAIRMAN OF THE UN CONCILIATION COMMISSION,CanonicalEntity,Person,Nigerian chairman of the UN Conciliation Commission,normalized_label,1.0,
CANONICAL_ENTITY:NIGERIAN_PLAN,NIGERIAN PLAN,CanonicalEntity,PoliticalGroup,Nigerian plan,normalized_label,1.0,
CANONICAL_ENTITY:NIGERIAN_POLICE,NIGERIAN POLICE,CanonicalEntity,Military,Nigerian police,normalized_label,1.0,
CANONICAL_ENTITY:NIGERIAN_TROOPS,NIGERIAN TROOPS,CanonicalEntity,Military,Nigerian troops,normalized_label,1.0,
CANONICAL_ENTITY:NIGERIAN_UN_UNITS,NIGERIAN UN UNITS,CanonicalEntity,Military,Nigerian UN units,normalized_label,1.0,
CANONICAL_ENTITY:NIKOLAI_BURDENKO,NIKOLAI BURDENKO,CanonicalEntity,Other,Nikolai Burdenko,normalized_label,1.0,
CANONICAL_ENTITY:NIKOLAY_PODGORNY,NIKOLAY PODGORNY,CanonicalEntity,Person,Nikolay Podgorny,normalized_label,1.0,
CANONICAL_ENTITY:NKRUMAH,NKRUMAH,CanonicalEntity,Person,President Nkrumah,dictionary; normalized_label,6.0,
CANONICAL_ENTITY:NORSTAD,NORSTAD,CanonicalEntity,Person,Norstad,normalized_label,1.0,
CANONICAL_ENTITY:NORTHERN_RHODESIA,NORTHERN RHODESIA,CanonicalEntity,Country; Location,Northern Rhodesia,normalized_label,3.0,
CANONICAL_ENTITY:NORTH_CAUCASUS,NORTH CAUCASUS,CanonicalEntity,Location,North Caucasus,normalized_label,1.0,
CANONICAL_ENTITY:NORTH_KOREA,NORTH KOREA,CanonicalEntity,Country,North Korea,normalized_label,8.0,
CANONICAL_ENTITY:NORTH_VIETNAM,NORTH VIETNAM,CanonicalEntity,Country; Government,North Vietnam,normalized_label,39.0,
CANONICAL_ENTITY:NORTH_VIETNAMESE_IL_14,NORTH VIETNAMESE IL-14,CanonicalEntity,Military,North Vietnamese IL-14,normalized_label,1.0,
CANONICAL_ENTITY:NORTH_VIETNAMESE_TROOPS,NORTH VIETNAMESE TROOPS,CanonicalEntity,Military,North Vietnamese,dictionary; normalized_label,4.0,
CANONICAL_ENTITY:NURI_SAID,NURI SAID,CanonicalEntity,Person,Nuri Said,normalized_label,1.0,
CANONICAL_ENTITY:NURI_SAID_REGIME,NURI SAID REGIME,CanonicalEntity,PoliticalGroup,Nuri Said regime,normalized_label,1.0,
CANONICAL_ENTITY:NYASALAND,NYASALAND,CanonicalEntity,Location,Nyasaland,normalized_label,1.0,
CANONICAL_ENTITY:OAS,OAS,CanonicalEntity,Organization,OAS,normalized_label,5.0,
CANONICAL_ENTITY:ODYLIA_DENYS,ODYLIA DENYS,CanonicalEntity,Person,Odylia Denys,normalized_label,1.0,
CANONICAL_ENTITY:OMSK,OMSK,CanonicalEntity,Location,Omsk,normalized_label,1.0,
CANONICAL_ENTITY:ORGANIZATION_OF_AMERICAN_STATES,ORGANIZATION OF AMERICAN STATES,CanonicalEntity,Organization,Organization of American States (OAS),dictionary; normalized_label,3.0,
CANONICAL_ENTITY:ORIENTALE_PROVINCE,ORIENTALE PROVINCE,CanonicalEntity,Location,Orientale Province,normalized_label,1.0,
CANONICAL_ENTITY:ORIENTE_PROVINCE,ORIENTE PROVINCE,CanonicalEntity,Location,Oriente Province,normalized_label,1.0,
CANONICAL_ENTITY:OSORIO,OSORIO,CanonicalEntity,Person,Osorio,dictionary; normalized_label,6.0,
CANONICAL_ENTITY:OSVALDO_LOPEZ,OSVALDO LOPEZ,CanonicalEntity,Person,Osvaldo Lopez,normalized_label,1.0,
CANONICAL_ENTITY:OUTER_MONGOLIA,OUTER MONGOLIA,CanonicalEntity,Country,Outer Mongolia,normalized_label,1.0,
CANONICAL_ENTITY:OZDILEK,OZDILEK,CanonicalEntity,Person,Ozdilek,normalized_label,1.0,
CANONICAL_ENTITY:PAG,PAG,CanonicalEntity,PoliticalGroup,PAG,normalized_label,6.0,
CANONICAL_ENTITY:PAKISTAN,PAKISTAN,CanonicalEntity,Country,Pakistan,normalized_label,14.0,
CANONICAL_ENTITY:PAKISTANI_GOVERNMENT,PAKISTANI GOVERNMENT,CanonicalEntity,Government,Pakistani Government,normalized_label,2.0,
CANONICAL_ENTITY:PAK_SANE,PAK SANE,CanonicalEntity,Location,Pak Sane,normalized_label,3.0,
CANONICAL_ENTITY:PANAMA,PANAMA,CanonicalEntity,Country,Panama,normalized_label,1.0,
CANONICAL_ENTITY:PAN_AFRICANIST_CONGRESS,PAN-AFRICANIST CONGRESS,CanonicalEntity,PoliticalGroup,Pan-Africanist Congress,normalized_label,1.0,
CANONICAL_ENTITY:PAN_CYPRIAN_FEDERATION_OF_LABOR_PEO,PAN-CYPRIAN FEDERATION OF LABOR (PEO),CanonicalEntity,Organization,pan-Cyprian Federation of Labor (PEO),normalized_label,1.0,
CANONICAL_ENTITY:PARIS,PARIS,CanonicalEntity,Location,Paris,normalized_label,1.0,
CANONICAL_ENTITY:PASO,PASO,CanonicalEntity,Location,Paso,normalized_label,1.0,
CANONICAL_ENTITY:PATHET_LAO,PATHET LAO,CanonicalEntity,Military; PoliticalGroup,Pathet Lao,normalized_label,48.0,
CANONICAL_ENTITY:PATNA,PATNA,CanonicalEntity,Location,Patna,normalized_label,2.0,
CANONICAL_ENTITY:PATRIOTIC_FRONT,PATRIOTIC FRONT,CanonicalEntity,PoliticalGroup,Patriotic Front,normalized_label,1.0,
CANONICAL_ENTITY:PAUL_ELY,PAUL ELY,CanonicalEntity,Person,Paul Ely,normalized_label,1.0,
CANONICAL_ENTITY:PAUL_HENRI_SPAAK,PAUL-HENRI SPAAK,CanonicalEntity,Person,Paul-Henri Spaak,normalized_label,1.0,
CANONICAL_ENTITY:PAZ_ESTENSSORO,PAZ ESTENSSORO,CanonicalEntity,Person,Paz Estenssoro,dictionary; normalized_label,3.0,
CANONICAL_ENTITY:PEIPING,PEIPING,CanonicalEntity,Government; Location,Peiping,normalized_label,46.0,
CANONICAL_ENTITY:PEIPING_PEOPLES_DAILY,PEIPING PEOPLES DAILY,CanonicalEntity,Document,Peiping People's Daily,normalized_label,1.0,
CANONICAL_ENTITY:PEOPLES_COMMITTEE_AGAINST_REBELS_AND_COMMUNISTS,PEOPLES COMMITTEE AGAINST REBELS AND COMMUNISTS,CanonicalEntity,PoliticalGroup,People's Committee Against Rebels and Communists,normalized_label,1.0,
CANONICAL_ENTITY:PEOPLES_DAILY,PEOPLES DAILY,CanonicalEntity,Document; Organization,People's Daily,normalized_label,4.0,
CANONICAL_ENTITY:PERONISTAS,PERONISTAS,CanonicalEntity,PoliticalGroup,Peronistas,normalized_label,2.0,
CANONICAL_ENTITY:PERONISTA_GROUPS,PERONISTA GROUPS,CanonicalEntity,PoliticalGroup,Peronista groups,normalized_label,1.0,
CANONICAL_ENTITY:PERU,PERU,CanonicalEntity,Country,Peru,normalized_label,1.0,
CANONICAL_ENTITY:PETROPAVLOVSK,PETROPAVLOVSK,CanonicalEntity,Location,Petropavlovsk,normalized_label,1.0,
CANONICAL_ENTITY:PETR_ABRASIMOV,PETR ABRASIMOV,CanonicalEntity,Person,Petr Abrasimov,normalized_label,1.0,
CANONICAL_ENTITY:PHAM_VAN_DONG,PHAM VAN DONG,CanonicalEntity,Person,Pham Van Dong,normalized_label,2.0,
CANONICAL_ENTITY:PHAN_HUY_QUAT,PHAN HUY QUAT,CanonicalEntity,Person,Phan Huy Quat,normalized_label,1.0,
CANONICAL_ENTITY:PHENG_PONGSAVAN,PHENG PONGSAVAN,CanonicalEntity,Person,Pheng Pongsavan,normalized_label,1.0,
CANONICAL_ENTITY:PHILIPPINES,PHILIPPINES,CanonicalEntity,Country,Philippines,normalized_label,3.0,
CANONICAL_ENTITY:PHILIPPINE_FOREIGN_AFFAIRS_SECRETARY_SERRANO,PHILIPPINE FOREIGN AFFAIRS SECRETARY SERRANO,CanonicalEntity,Person,Philippine Foreign Affairs Secretary Serrano,normalized_label,1.0,
CANONICAL_ENTITY:PHNOM_PENH,PHNOM PENH,CanonicalEntity,Location,Phnom Penh,normalized_label,10.0,
CANONICAL_ENTITY:PHONG_SALY_PROVINCE,PHONG SALY PROVINCE,CanonicalEntity,Location,Phong Saly Province,dictionary; normalized_label,5.0,
CANONICAL_ENTITY:PHOUI_SANANIKONE,PHOUI SANANIKONE,CanonicalEntity,Person,Phoui Sananikone,normalized_label,2.0,
CANONICAL_ENTITY:PHOUMI_FORCES,PHOUMI FORCES,CanonicalEntity,Military; PoliticalGroup,Phoumi forces,dictionary; normalized_label,3.0,
CANONICAL_ENTITY:PHOUMI_NOSAVAN,PHOUMI NOSAVAN,CanonicalEntity,Person,Phoumi Nosavan,normalized_label,1.0,
CANONICAL_ENTITY:PHOUMI_TROOPS,PHOUMI TROOPS,CanonicalEntity,Military,Phoumi troops,normalized_label,1.0,
CANONICAL_ENTITY:PHOUMI_VONGVICHIT,PHOUMI VONGVICHIT,CanonicalEntity,Person,Phoumi Vongvichit,normalized_label,2.0,
CANONICAL_ENTITY:PHOU_KHOUN,PHOU KHOUN,CanonicalEntity,Location,Phou Khoun,normalized_label,8.0,
CANONICAL_ENTITY:PIDE,PIDE,CanonicalEntity,Organization,PIDE,normalized_label,1.0,
CANONICAL_ENTITY:PIERRE_MULELE,PIERRE MULELE,CanonicalEntity,Person,Mulele,dictionary; normalized_label,4.0,
