community_id,community_key,narrative_id,narrative_key,community_label,community_size,community_top_labels,narrative_label,num_communities,narrative_summary
497,COMMUNITY:497,8,NARRATIVE:8,Post-WWII Diplomatic Negotiations,29,HIGH COMMISSIONER MCCLOY | FRENCH FOREIGN MINISTER SCHUMAN | BRITISH FOREIGN SECRETARY MORRISON | Discussion on counter-action in Berlin | Report on Chinese Communist units | Request for deferment of statement on German unity | Concerns over US-Brazilian relationship | Barter agreement announcement,Post-War Political Dynamics in Europe,50,"This narrative explores the complex political developments in Europe following World War II, focusing on governance, diplomacy, and party dynamics."
498,COMMUNITY:498,8,NARRATIVE:8,British Military Liaison Mission Conflicts,9,BRIGADIER PACKARD | Assault on British mission members | Harassment of British Military Liaison Mission | Letter of protest to Yakubovsky | Suspension of travel by British mission | BRITISH MILITARY LIAISON MISSION [YAKUBOVSKY / PACKARD] | COLONEL GENERAL YAKUBOVSKY | EAST GERMAN POLICE [YAKUBOVSKY / PACKARD],Post-War Political Dynamics in Europe,50,"This narrative explores the complex political developments in Europe following World War II, focusing on governance, diplomacy, and party dynamics."
499,COMMUNITY:499,8,NARRATIVE:8,Post-War Italian Political Dynamics,18,SCELBA GOVERNMENT [SEGNI / ITALIAN] | BRITISH EMBASSY [FASCISTS / ITALY] | Elections in Southern Italy | Tripartite talks on Trieste | EUROPEAN DEFENSE FORCES [YUGOSLAVS / BENELUX] | Italian acceptance of European Defense Forces | Bilateral negotiations on security controls | Chancellor Adenauer's communication,Post-War Political Dynamics in Europe,50,"This narrative explores the complex political developments in Europe following World War II, focusing on governance, diplomacy, and party dynamics."
500,COMMUNITY:500,8,NARRATIVE:8,Political Dynamics Surrounding May Elections,9,25 May elections | UNITED STATES EMBASSY IN ROME | EXTREME RIGHT | Kekkonen's plea for neutrality | Parliamentary crisis | FINNISH PREMIER KEKKONEN | ITALIAN PARLIAMENT [BUDGET / KEKKONEN] | USSR [BUDGET / KEKKONEN],Post-War Political Dynamics in Europe,50,"This narrative explores the complex political developments in Europe following World War II, focusing on governance, diplomacy, and party dynamics."
501,COMMUNITY:501,8,NARRATIVE:8,Schuman Plan and European Integration Efforts,42,SCHUMAN PLAN | Schuman Plan ratification | MONNET | US HIGH COMMISSIONER MCCLOY | JOSEPH WIRTH | Conference opening in Paris | Potential non-renewal of Dhahran Air Base Agreement | WEST GERMAN PARLIAMENT [VILFAN / HICOG],Post-War Political Dynamics in Europe,50,"This narrative explores the complex political developments in Europe following World War II, focusing on governance, diplomacy, and party dynamics."
502,COMMUNITY:502,8,NARRATIVE:8,French Influence in Egyptian-Sudanese Relations,25,RIAD MALKI | FRENCH RESIDENT GENERAL | Egyptian-Sudanese talks | French ultimatum to Bey | Launch of French reform program | Madrid consumers' strike | Military debate in French National Assembly | SOCIALIST RESURRECTION BAATH PARTY,Post-War Political Dynamics in Europe,50,"This narrative explores the complex political developments in Europe following World War II, focusing on governance, diplomacy, and party dynamics."
503,COMMUNITY:503,8,NARRATIVE:8,Political Dynamics in Singapore's History,19,LIM YEW HOCK | SINGAPORE PEOPLES ALLIANCE | Financial aid to Singapore moderates | Appointment of Ludwig Erhard | USIB [HOCK / YEW] | Promise of amnesty by Qasim | UAR propaganda efforts | LIBERAL SOCIALISTS [YUGOSLAVIA / RIDDLEBERGER],Post-War Political Dynamics in Europe,50,"This narrative explores the complex political developments in Europe following World War II, focusing on governance, diplomacy, and party dynamics."
504,COMMUNITY:504,8,NARRATIVE:8,Theodore Blank's Coalition Dynamics,2,THEODORE BLANK | BONN COALITION 881A15DA76,Post-War Political Dynamics in Europe,50,"This narrative explores the complex political developments in Europe following World War II, focusing on governance, diplomacy, and party dynamics."
505,COMMUNITY:505,8,NARRATIVE:8,Cold War Aerial Engagements,3,Engagement of MIG-15's and US Navy jets | US NAVY [BRITAIN / GREAT] | USSR [BRITAIN / GREAT] [012A],Post-War Political Dynamics in Europe,50,"This narrative explores the complex political developments in Europe following World War II, focusing on governance, diplomacy, and party dynamics."
506,COMMUNITY:506,8,NARRATIVE:8,B-29 Aircraft Incidents in the Far East,2,B-29 Downing | US FAR EAST AIR FORCE,Post-War Political Dynamics in Europe,50,"This narrative explores the complex political developments in Europe following World War II, focusing on governance, diplomacy, and party dynamics."
507,COMMUNITY:507,9,NARRATIVE:9,Chou En Lai's Diplomatic Engagements,61,CHOU EN LAI | Chou's visit to Rangoon | NATIONAL PEOPLES CONGRESS | BURMESE PREMIER NU | Chinese concession on POWs | FORMOSA STRAIT | BURMESE LEADERS [BRITAIN / LAI] | INDIAN LEADERS,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
508,COMMUNITY:508,9,NARRATIVE:9,Political Dynamics in Kerala,45,CONGRESS PARTY [C4A7] | KERALA STATE | KERALA | PRAJA SOCIALIST PARTY [THANU / DALAI] | UNITED DEMOCRATIC FRONT | Eisenhower's Latin American trip | PILLAI | Nasir's speech,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
509,COMMUNITY:509,9,NARRATIVE:9,Afro-Asian Conference Dynamics,11,AFRO ASIAN CONFERENCE | USSR [TIANG / SIRIKHAN] | Free Thai movement | Showdown with royal family | Afro-Asian conference participation | Afro-Asian conference proposal | Constitutional convention in Pakistan | Information on future government in Pakistan,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
510,COMMUNITY:510,9,NARRATIVE:9,Opposition to King Mahendra's Regime,58,KING MAHENDRA | Plans against King Mahendra | NEPALI CONGRESS | NEPALI CONGRESS PARTY | SUBARNA SHUMSHERE | PRIME MINISTER KOIRALA | GIZENGAS STANLEYVILLE REGIME [A57C] | UAR TROOPS,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
511,COMMUNITY:511,9,NARRATIVE:9,Cold War Afro-Asian Solidarity Efforts,7,AFRO ASIAN SOLIDARITY MOVEMENT | UAR [ARGENTINA / NEHRU] | USSR [ARGENTINA / NEHRU] | Nehru's issuance of white paper | Khrushchev's visit to Peiping | Laos appeals for UN intervention | War secretary's resignation in Argentina,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
512,COMMUNITY:512,9,NARRATIVE:9,International Diplomatic Engagements in the 1960s,17,Khrushchev's visit to India | AHMEDABAD | Visit to Moscow | Kekkonen's state visit to the USSR | Meeting in Tripoli | Request for facilitation of volunteers | USSR [ETHIOPIA / CUBA] | ALGERIAN PROVISIONAL GOVERNMENT [AHMEDABAD / DELHI],Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
513,COMMUNITY:513,9,NARRATIVE:9,Indian Communist Party Leadership Dynamics,26,AJOY GHOSH | Indian Communist Party | INDIAN COMMUNIST PARTY [LAI / CHOU] | Indian Communist Party's sixth congress | K GOPALAN | E M S NAMBOODIRIPAD | USSR [AJOY / GHOSH] | Ghosh's visit to Peiping,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
514,COMMUNITY:514,9,NARRATIVE:9,Dalai Lama's Exile and Cold War Dynamics,47,DALAI LAMA | Dalai Lama's escape | USSR [DALAI / LAMA] [9DEA] | LHUNTSE DZONG | COMMUNIST ADMINISTRATION | AKHBAR AL YAWM | SOVIET ACADEMY OF SCIENCE | STATE COMMITTEE FOR CULTURAL RELATIONS,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
515,COMMUNITY:515,9,NARRATIVE:9,Religious and Political Tensions in Governance,24,COMMUNIST GOVERNMENT | CATHOLIC COMMUNITY | BANDARANAIKE REGIME | Agitation against Communist education policies | CATHOLIC AND HINDUNAIR COMMUNITIES | HINDUNAIR COMMUNITY | TAMIL SPEAKING MINORITY | Congress party effort,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
516,COMMUNITY:516,9,NARRATIVE:9,Indian Congress Party's Electoral Influence,40,INDIAN CONGRESS PARTY | Elections in Andhra | MADRAS | PUNJAB | INDIRA GANDHI | BOMBAY | TANDON | Indira Gandhi's postponed trip,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
517,COMMUNITY:517,9,NARRATIVE:9,International Military Engagements and Events,7,Indian military officers visit | Air show in Moscow | Ultimatum to dismiss ministers | ALI [UTOVO / MUKERJEE] | UTOVO | USSR [UTOVO / MUKERJEE] | VIET MINH [UTOVO / MUKERJEE],Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
518,COMMUNITY:518,9,NARRATIVE:9,Political Resignations and Military Declarations,8,Resignation of Indian Cabinet Members | Viet Minh Military Policy Declaration | ALL INDIA PARTY | HONG KONG GOVERNMENT [MUNSHI / AMBEDKAR] | INDIAN CABINET | RAJAGOPALACHARI | MUNSHI | VIET MINH [MUNSHI / AMBEDKAR],Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
519,COMMUNITY:519,9,NARRATIVE:9,Geopolitical Tensions in Peiping,80,PEIPING [8594] | Issuance of warning | US WARSHIPS | Visit to Peiping | ALL UNION ASSOCIATION FOR PETROLEUM PRODUCTS | GERMAN LUFTWAFFE | Peiping Campaign | AMERICAN AMBASSADOR TO THAILAND,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
520,COMMUNITY:520,9,NARRATIVE:9,Kashmiri Political Leadership Dynamics,48,SHEIKH ABDULLAH | KASHMIR | AMBASSADOR BOWLES | NATIONAL CONFERENCE | Kashmiri elections | Meeting with King Ibn Saud | Unilateral approach to Syria | GHULAM SADDIQ,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
521,COMMUNITY:521,9,NARRATIVE:9,India's Diplomatic Engagements in the 1960s,25,GOVERNMENT OF INDIA | PANIKKAR | US EMBASSY NEW DELHI | CHEN CHIA KANG | Badr's authority issued | Communication between Nehru and Ambassador Galbraith | Demarche by Yugoslav Minister | Negotiation for grain purchase,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
522,COMMUNITY:522,9,NARRATIVE:9,Diplomatic and Military Engagements,9,Air show | Meeting of important party members | Moscow receptions | Termination of anti-Huk operations | AMERICAN AMBASSADOR ALLEN | EAST GERMAN DELEGATION [TARUC / VASILEVSKY] | PHILIPPINE ARMY [TARUC / VASILEVSKY] | VASILEVSKY,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
523,COMMUNITY:523,9,NARRATIVE:9,Tibet's Diplomatic Engagements in the 20th Century,39,TIBET | INDIAN MINISTRY OF EXTERNAL AFFAIRS [79AF] | LIAQUAT ALI | INDO PAKISTANI RELATIONS | Negotiation of shipbuilding contracts | French obstruction of ECA program | Nehru's message to French Government | BONN [LAMA / PANCHEN],Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
524,COMMUNITY:524,9,NARRATIVE:9,Southeast Asia Diplomatic Engagements 5,4,AMERICAN EMBASSY IN CAMBODIA | Discussion of Asian security treaty | Meeting of the nine Geneva powers | Proposal for Far Eastern conference,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
525,COMMUNITY:525,9,NARRATIVE:9,Cold War Era Greek Political Dynamics,19,Credit Agreement | COMMUNIST PARTY OF GREECE KKE | VOICE OF TRUTH | JUICHI TSUSHIMA | SOCIALISTS [TRUTH / JUICHI] | Clandestine broadcasts | Exhibition of arms | London talks on Trieste,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
526,COMMUNITY:526,9,NARRATIVE:9,Nehru-Chou Diplomatic Engagements,37,NEHRU | CHOU | Food production announcement | AMERICAN EMBASSY IN NEW DELHI | YOUNG CONGRESS PARTY | DESHMUKH | Mikoyan's visit to Iraq | Nehru's Meeting with King Mahendra,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
527,COMMUNITY:527,9,NARRATIVE:9,Cold War Diplomatic Engagements 4,25,INDIAN AMBASSADOR | USSR [TIREUR / LAI] | Equipment shipment to USSR | Talk between Chou En-lai and Indian Ambassador | GREEK KING | AMERICAN MILITARY ADVISERS | FRANC TIREUR | BERMUDA,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
528,COMMUNITY:528,9,NARRATIVE:9,Nepalese Political Dynamics in the Cold War,64,NEPAL | KOIRALA | KATMANDU | NEPALESE COMMUNIST PARTY | PONOMARENKO | SUBARNA | I A BENEDIKTOV | Agreement on diplomatic missions,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
529,COMMUNITY:529,9,NARRATIVE:9,Nehru's Influence on Regional Affairs,44,PRIME MINISTER NEHRU | KRISHNAMACHARI | FRENCH PONDICHERY | NAHALIN | OSTOROG | VIET MINH [PORTUGAL / PONDICHERY] | Arms delivery to Yemen | Evacuation of French wounded,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
530,COMMUNITY:530,9,NARRATIVE:9,Menon and Anti-Chinese Sentiment in Calcutta,20,MENON | Anti-Chinese demonstrations in Calcutta | ATULYA GHOSH | JAN SANGH | Menon's attendance at UN General Assembly | Parliament request for Menon | AMRITA BAZAR PATRIKA | SOCIALIST PARTY [PATRIKA / BAZAR],Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
531,COMMUNITY:531,9,NARRATIVE:9,Soviet Maritime Response to Aggression,5,USSR [NUTTING / ANTHONY] | ANTHONY NUTTING | Soviet merchant ships ordered out | Resignation of Anthony Nutting | Protest against British and French aggression,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
532,COMMUNITY:532,9,NARRATIVE:9,Indochina Conflict and Diplomacy,54,KRISHNA MENON | THIMAYYA | Indochina situation review | POW release concern | HUANG HUA | MUKHERJI | ASIAN AFRICAN CONFERENCE | COLOMBO POWERS CONFERENCE,Cold War Dynamics in South Asia,58,This narrative explores the complex geopolitical relationships and conflicts in South Asia during the Cold War era.
