alias,canonical_label,notes,source,review_status,final_score
BELISHOVA,LIRI BELISHOVA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7297
WIENER NEUSTADT AIRFIELD,WIENER NEUSTADT,lexical_context_similarity,stage_a1_auto,accept_openai,0.7297
BURMESE COMMUNIST PARTY,BURMA COMMUNIST PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7295
CHINESE COMMUNIST 46TH ARMY,CHINESE COMMUNIST ARMY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7294
FAIQ AL-SAMARRAI,FAIQ SAMARRAI,lexical_context_similarity,stage_a1_auto,accept_openai,0.7293
INTERNATIONAL COMMITTEE FOR THE RED CROSS,INTERNATIONAL RED CROSS,lexical_context_similarity,stage_a1_auto,accept_openai,0.7293
AMERICAN AMBASSADOR BOWLES,AMBASSADOR BOWLES,lexical_context_similarity,stage_a1_auto,accept_openai,0.7292
IRANIAN FOREIGN MINISTER ABDOH,IRANIAN FOREIGN MINISTER,lexical_context_similarity,stage_a1_auto,accept_openai,0.7291
SECRETARY OF DEFENSE GATES,SECRETARY OF DEFENSE,lexical_context_similarity,stage_a1_auto,accept_openai,0.729
EX-PRESIDENT FIGUERES,FIGUERES,lexical_context_similarity,stage_a1_auto,accept_openai,0.7289
FRENCH AMBASSADOR JOXE,FRENCH AMBASSADOR,lexical_context_similarity,stage_a1_auto,accept_openai,0.7289
KERALA,KERALA STATE,lexical_context_similarity,stage_a1_auto,accept_openai,0.7289
PREMIER CHERVENKOV,BULGARIAN PREMIER CHERVENKOV,lexical_context_similarity,stage_a1_auto,accept_openai,0.7288
ARMY SECRETARY BRUCKER,SECRETARY OF THE ARMY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7286
HUNGARIAN PARTY,HUNGARIAN WORKERS PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7286
BRITISH FOREIGN SECRETARY LLOYD,FOREIGN SECRETARY EDEN,lexical_context_similarity,stage_a1_auto,accept_openai,0.7285
CHINESE MIG-15,MIG-15,lexical_context_similarity,stage_a1_auto,accept_openai,0.7285
BELYAYEV,NIKOLAI BELYAYEV,lexical_context_similarity,stage_a1_auto,accept_openai,0.7284
CZECHOSLOVAK AIRLINES,CZECHOSLOVAK STATE AIRLINES,lexical_context_similarity,stage_a1_auto,accept_openai,0.7284
SYRIAN CHIEF OF STAFF,SYRIAN CHIEF OF STAFF BIZRI,lexical_context_similarity,stage_a1_auto,accept_openai,0.7284
ARAB LEAGUE COUNCIL,ARAB LEAGUE,lexical_context_similarity,stage_a1_auto,accept_openai,0.7282
ASWAN DAM PROJECT,ASWAN HIGH DAM,lexical_context_similarity,stage_a1_auto,accept_openai,0.7282
UK FOREIGN SECRETARY,FOREIGN SECRETARY MORRISON,lexical_context_similarity,stage_a1_auto,accept_openai,0.7282
BRAZILIAN MILITARY OFFICIALS,BRAZILIAN MILITARY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7281
FIELD MARSHAL AMIR,MARSHAL AMIR,lexical_context_similarity,stage_a1_auto,accept_openai,0.7281
EX-PRESIDENT ARBENZ,PRESIDENT ARBENZ,lexical_context_similarity,stage_a1_auto,accept_openai,0.728
GICHURU,JAMES GICHURU,lexical_context_similarity,stage_a1_auto,accept_openai,0.728
ALGERIAN MOVEMENT,ALGERIAN NATIONAL MOVEMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.7279
SENATOR JOSÉ LAUREL,JOSE LAUREL,lexical_context_similarity,stage_a1_auto,accept_openai,0.7278
BATLLE BERRES,LUIS BATLLE BERRES,lexical_context_similarity,stage_a1_auto,accept_openai,0.7277
NATIONALIST EMBASSY,CHINESE NATIONALIST EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7277
YUGOSLAV AMBASSADOR VIDIC,YUGOSLAV AMBASSADOR,lexical_context_similarity,stage_a1_auto,accept_openai,0.7277
BELGRADE EMBASSY,US EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7276
FRANK GRAHAM,GRAHAM,lexical_context_similarity,stage_a1_auto,accept_openai,0.7276
MIGUEL YDIGORAS,MIGUEL YDIGORAS FUENTES,lexical_context_similarity,stage_a1_auto,accept_openai,0.7275
AMERICAN CONSUL GENERAL IN LIBYA,AMERICAN CONSUL GENERAL,lexical_context_similarity,stage_a1_auto,accept_openai,0.7273
PREMIER ABDALLAH IBRAHIM,ABDALLAH IBRAHIM,lexical_context_similarity,stage_a1_auto,accept_openai,0.7273
FRENCH FOREIGN MINISTER,FOREIGN MINISTER SCHUMAN,lexical_context_similarity,stage_a1_auto,accept_openai,0.7272
ARGENTINE PRESIDENT ARAMBURU,ARAMBURU,lexical_context_similarity,stage_a1_auto,accept_openai,0.727
FRENCH MILITARY MISSION,FRENCH MILITARY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7269
TUNISIAN PRIME MINISTER,TUNISIAN PRIME MINISTER CHENIK,lexical_context_similarity,stage_a1_auto,accept_openai,0.7268
CHINESE COMMUNIST FORCES,CHINESE COMMUNIST,lexical_context_similarity,stage_a1_auto,accept_openai,0.7267
CHINESE TROOPS,CHINESE COMMUNIST,lexical_context_similarity,stage_a1_auto,accept_openai,0.7266
LIEUTENANT GENERAL GEORGE GRIVAS,GENERAL GRIVAS,lexical_context_similarity,stage_a1_auto,accept_openai,0.7266
NATIONALIST FOREIGN OFFICE,CHINESE NATIONALIST FOREIGN OFFICE,lexical_context_similarity,stage_a1_auto,accept_openai,0.7266
AMERICAN ARMY ATTACHE IN SAIGON,AMERICAN ARMY ATTACHÉ,lexical_context_similarity,stage_a1_auto,accept_openai,0.7265
BECHIR SAADAWI,BECHIR BEY SAADAWI,lexical_context_similarity,stage_a1_auto,accept_openai,0.7265
JEAN DARIDAN,DARIDAN,lexical_context_similarity,stage_a1_auto,accept_openai,0.7265
PANAMANIAN SUPREME COURT,SUPREME COURT OF PANAMA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7265
RHODESIA,SOUTHERN RHODESIA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7264
SOVIET PARTY,SOVIET COMMUNIST PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7264
SYRIAN DEFENSE MINISTER,SYRIAN MINISTER OF DEFENSE,lexical_context_similarity,stage_a1_auto,accept_openai,0.7264
US EMBASSY IN RANGOON,AMERICAN EMBASSY IN RANGOON,lexical_context_similarity,stage_a1_auto,accept_openai,0.7264
ANGLO-EGYPTIAN TREATY,ANGLO-EGYPTIAN TREATY OF 1936,lexical_context_similarity,stage_a1_auto,accept_openai,0.7263
BRITISH GUIANA PEOPLES PROGRESSIVE PARTY,PEOPLES PROGRESSIVE PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7263
NATIONALISTS,CHINESE NATIONALISTS,lexical_context_similarity,stage_a1_auto,accept_openai,0.7263
US POLITICAL ADVISER IN TOKYO,US POLITICAL ADVISER SEBALD,lexical_context_similarity,stage_a1_auto,accept_openai,0.7263
FRENCH TRADE OFFICIAL,FRENCH OFFICIAL,lexical_context_similarity,stage_a1_auto,accept_openai,0.7262
ANACONDA COPPER,ANACONDA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7258
KOCA POPOVIC,POPOVIC,lexical_context_similarity,stage_a1_auto,accept_openai,0.7258
AMERICAN AMBASSADOR WARD,AMBASSADOR WARD,lexical_context_similarity,stage_a1_auto,accept_openai,0.7256
AMERICAN EMBASSY IN TEHRAN,US EMBASSY IN TEHRAN,lexical_context_similarity,stage_a1_auto,accept_openai,0.725
CHILEAN COPPER INDUSTRY,CHILEAN COPPER,lexical_context_similarity,stage_a1_auto,accept_openai,0.7249
ORGANIZATION OF THE AMERICAN STATES,ORGANIZATION OF AMERICAN STATES,lexical_context_similarity,stage_a1_auto,accept_openai,0.7249
DAVID BEN-GURION,BEN-GURION,lexical_context_similarity,stage_a1_auto,accept_openai,0.7247
FAWZI AL-MULQI,FAWZI MULQI,lexical_context_similarity,stage_a1_auto,accept_openai,0.7247
HABIB BOURGUIBA,BOURGUIBA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7247
AMBASSADOR BEAM,AMERICAN AMBASSADOR,lexical_context_similarity,stage_a1_auto,accept_openai,0.7246
AMERICAN AMBASSADOR ALLEN,AMERICAN AMBASSADOR,lexical_context_similarity,stage_a1_auto,accept_openai,0.7246
SYRIAN BAATH PARTY,BAATH PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7246
IBN JILUWI,SAUD IBN JILUWI,lexical_context_similarity,stage_a1_auto,accept_openai,0.7244
US EMBASSY IN LONDON,AMERICAN EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7243
PROVISIONAL PRESIDENT ARAMBURU,ARAMBURU,lexical_context_similarity,stage_a1_auto,accept_openai,0.7242
SADOK MOKADDEM,MOKADDEM,lexical_context_similarity,stage_a1_auto,accept_openai,0.7242
MILITARY REGIME,EGYPTIAN MILITARY REGIME,lexical_context_similarity,stage_a1_auto,accept_openai,0.724
SAM NEUA PROVINCE,SAM NEUA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7239
AMERICAN AMBASSADOR IN TEHRAN,AMERICAN AMBASSADOR,lexical_context_similarity,stage_a1_auto,accept_openai,0.7238
FOREIGN MINISTER KREISKY,FOREIGN MINISTER BRUNO KREISKY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7238
PRESIDENT GOTTWALD,CZECH PRESIDENT GOTTWALD,lexical_context_similarity,stage_a1_auto,accept_openai,0.7238
BAATH,BAATH PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7237
1954 GENEVA AGREEMENT,GENEVA AGREEMENTS,lexical_context_similarity,stage_a1_auto,accept_openai,0.7236
AMERICAN MINISTER YOST,AMERICAN MINISTER,lexical_context_similarity,stage_a1_auto,accept_openai,0.7236
PREMIER NURI SAID,NURI SAID,lexical_context_similarity,stage_a1_auto,accept_openai,0.7236
ARABIAN-AMERICAN OIL COMPANY (ARAMCO),ARABIAN AMERICAN OIL COMPANY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7235
CHINESE NATIONALIST REGIME,CHINESE NATIONALIST,lexical_context_similarity,stage_a1_auto,accept_openai,0.7235
US LEGATION IN BUDAPEST,AMERICAN LEGATION,lexical_context_similarity,stage_a1_auto,accept_openai,0.7235
ALVARO ALSOGARAY,ALSOGARAY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7233
TURKISH AMBASSADOR GOKER,TURKISH AMBASSADOR,lexical_context_similarity,stage_a1_auto,accept_openai,0.7233
CHRISTIAN-DEMOCRATIC PARTY,CHRISTIAN DEMOCRATIC PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7232
BEKKAI,SI BEKKAI,lexical_context_similarity,stage_a1_auto,accept_openai,0.7231
CHRISTIAN DEMOCRATIC CARETAKER GOVERNMENT,CHRISTIAN DEMOCRATIC GOVERNMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.7231
DEFENSE MINISTER MONIZ,DEFENSE MINISTER BOTELHO MONIZ,lexical_context_similarity,stage_a1_auto,accept_openai,0.7227
MINDSZENTY,CARDINAL MINDSZENTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7225
SHUKRI QUWATLI,QUWATLI,lexical_context_similarity,stage_a1_auto,accept_openai,0.7225
CASTILLO,CASTILLO ARMAS,lexical_context_similarity,stage_a1_auto,accept_openai,0.7224
SOLOMON BANDARANAIKE,BANDARANAIKE,lexical_context_similarity,stage_a1_auto,accept_openai,0.722
JUSTIN BOMBOKO,BOMBOKO,lexical_context_similarity,stage_a1_auto,accept_openai,0.7219
SAUDI ARABIAN,SAUDI GOVERNMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.7219
VICE PRESIDENT,VICE PRESIDENT HATTA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7218
MUGHABGHAB,NAIM MUGHABGHAB,lexical_context_similarity,stage_a1_auto,accept_openai,0.7215
PAKISTANI PRESIDENT MIRZA,MIRZA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7214
TANZAN ISHIBASHI,ISHIBASHI,lexical_context_similarity,stage_a1_auto,accept_openai,0.7214
AUSTRIAN PEOPLES PARTY,PEOPLES PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7213
BRITISH AMBASSADOR IN PARIS,BRITISH AMBASSADOR,lexical_context_similarity,stage_a1_auto,accept_openai,0.7213
IRANIAN FOREIGN MINISTER KAZEMI,IRANIAN FOREIGN MINISTER,lexical_context_similarity,stage_a1_auto,accept_openai,0.7213
SUMATRA,CENTRAL SUMATRA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7213
SOUTH AFRICAN DEFENSE MINISTER,SOUTH AFRICAN DEFENSE MINISTER ERASMUS,lexical_context_similarity,stage_a1_auto,accept_openai,0.7212
CHIEF OF STAFF BIZRI,SYRIAN CHIEF OF STAFF BIZRI,lexical_context_similarity,stage_a1_auto,accept_openai,0.7211
BAVARIAN BRANCH OF THE WEST GERMAN COMMUNIST PARTY,WEST GERMAN COMMUNIST PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.721
SCHIRDEWAN,KARL SCHIRDEWAN,lexical_context_similarity,stage_a1_auto,accept_openai,0.7209
FRENCH SOCIALISTS,SOCIALISTS,lexical_context_similarity,stage_a1_auto,accept_openai,0.7207
KING HUSSAIN OF JORDAN,KING HUSSAIN,lexical_context_similarity,stage_a1_auto,accept_openai,0.7207
DEMOCRATIC ACTION PARTY (AD),DEMOCRATIC ACTION PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7206
FINNISH FOREIGN MINISTER TORNGREN,FINNISH FOREIGN MINISTER,lexical_context_similarity,stage_a1_auto,accept_openai,0.7205
SHEIK ALI MUHSIN,ALI MUHSIN,lexical_context_similarity,stage_a1_auto,accept_openai,0.7205
DEFENSE AGENCY,NATIONAL DEFENSE AGENCY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7204
GERMAN LABOR SERVICE,GERMAN LABOR SERVICE UNITS,lexical_context_similarity,stage_a1_auto,accept_openai,0.7203
EX-PREMIER PLEVEN,PREMIER PLEVEN,lexical_context_similarity,stage_a1_auto,accept_openai,0.7202
ISMAIL CHUNDRIGAR,CHUNDRIGAR,lexical_context_similarity,stage_a1_auto,accept_openai,0.7202
RAPHAEL-LEYGUES,JACQUES RAPHAEL-LEYGUES,lexical_context_similarity,stage_a1_auto,accept_openai,0.7202
GHANA PRESIDENT NKRUMAH,PRESIDENT NKRUMAH,lexical_context_similarity,stage_a1_auto,accept_openai,0.7201
JOSEF WINIEWICZ,WINIEWICZ,lexical_context_similarity,stage_a1_auto,accept_openai,0.7201
SVETOZAR VUKMANOVIC-TEMPO,VUKMANOVIC-TEMPO,lexical_context_similarity,stage_a1_auto,accept_openai,0.7201
US EMBASSY IN PARIS,AMERICAN EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7201
LT. GENERAL YI HAN-LIM,YI HAN-LIM,lexical_context_similarity,stage_a1_auto,accept_openai,0.7199
"GENERAL ANASTASIO SOMOZA, JR.",ANASTASIO SOMOZA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7198
INDONESIAN PRESIDENT SUKARNO,SUKARNO,lexical_context_similarity,stage_a1_auto,accept_openai,0.7193
SIR JOHN KOTELAWALA,KOTELAWALA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7193
INONU,ISMET INONU,lexical_context_similarity,stage_a1_auto,accept_openai,0.7192
IRAQI PRIME MINISTER NURI SAID,IRAQI PRIME MINISTER,lexical_context_similarity,stage_a1_auto,accept_openai,0.7192
LUIS SOMOZA,SOMOZA,lexical_context_similarity,stage_a1_auto,accept_openai,0.719
THREE WESTERN POWERS,WESTERN POWERS,lexical_context_similarity,stage_a1_auto,accept_openai,0.719
ABBOUDS MILITARY REGIME,ABBOUD MILITARY REGIME,lexical_context_similarity,stage_a1_auto,accept_openai,0.7188
GINTING,LT. COL. GINTING,lexical_context_similarity,stage_a1_auto,accept_openai,0.7188
GOVERNING JUNTA,VENEZUELAN GOVERNING JUNTA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7187
FAZIL KUCHUK,KUCHUK,lexical_context_similarity,stage_a1_auto,accept_openai,0.7186
DR. RODRIGUEZ PORTH,DR. JOSE ANTONIO RODRIGUEZ PORTH,lexical_context_similarity,stage_a1_auto,accept_openai,0.7185
TURKISH PRESIDENT BAYAR,BAYAR,lexical_context_similarity,stage_a1_auto,accept_openai,0.7185
ALGERIAN REBELS PROVISIONAL GOVERNMENT (PAG),ALGERIAN PROVISIONAL GOVERNMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.7184
AMERICAN CONSULATE GENERAL IN ALGIERS,AMERICAN CONSULATE GENERAL,lexical_context_similarity,stage_a1_auto,accept_openai,0.7184
AMERICAN EMBASSY IN ATHENS,AMERICAN EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7184
PEOPLES COURT,BAGHDAD PEOPLES COURT,lexical_context_similarity,stage_a1_auto,accept_openai,0.7182
PRIME MINISTER FIDEL CASTRO,PRIME MINISTER CASTRO,lexical_context_similarity,stage_a1_auto,accept_openai,0.7181
EAST GERMAN PEOPLES POLICE,EAST GERMAN POLICE,lexical_context_similarity,stage_a1_auto,accept_openai,0.718
JOSEPH KASAVUBU,KASAVUBU,lexical_context_similarity,stage_a1_auto,accept_openai,0.7179
DEMOCRAT CHANG MYON,CHANG MYON,lexical_context_similarity,stage_a1_auto,accept_openai,0.7178
COLONEL ABDUL NASR,NASR,lexical_context_similarity,stage_a1_auto,accept_openai,0.7177
DUTCH SHELL,ROYAL DUTCH SHELL,lexical_context_similarity,stage_a1_auto,accept_openai,0.7177
NATIONALIST ARMY,CHINESE NATIONALIST ARMY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7176
SHUQAYRI,AHMAD SHUQAYRI,lexical_context_similarity,stage_a1_auto,accept_openai,0.7176
2ND PARATROOP BATTALION,KONG LES SECOND PARATROOP BATTALION,lexical_context_similarity,stage_a1_auto,accept_openai,0.7174
ALFREDO STROESSNER,STROESSNER,lexical_context_similarity,stage_a1_auto,accept_openai,0.7174
ACTION COMMITTEE FOR THE LIBERATION OF WEST IRIAN,WEST IRIAN LIBERATION COMMITTEE,lexical_context_similarity,stage_a1_auto,accept_openai,0.7171
LAUREL,JOSE LAUREL,lexical_context_similarity,stage_a1_auto,accept_openai,0.717
US EMBASSY MOSCOW,AMERICAN EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.717
PAKISTAN AIR FORCE,PAKISTANI AIR FORCE,lexical_context_similarity,stage_a1_auto,accept_openai,0.7167
KONG LE/PATHET LAO FORCES,KONG LE - PATHET LAO,lexical_context_similarity,stage_a1_auto,accept_openai,0.7166
VIETNAM NATIONAL ARMY,VIETNAMESE ARMY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7165
ARABIAN AMERICAN OIL COMPANY (ARAMCO),ARABIAN AMERICAN OIL COMPANY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7164
ARAUJO,MANUEL ARAUJO,lexical_context_similarity,stage_a1_auto,accept_openai,0.7164
JOHNSTON JORDAN RIVER PLAN,JOHNSTON PLAN,lexical_context_similarity,stage_a1_auto,accept_openai,0.7164
BURAIMI OASIS,BURAIMI,lexical_context_similarity,stage_a1_auto,accept_openai,0.7161
CHINESE COMMUNIST LEADERS,CHINESE COMMUNIST,lexical_context_similarity,stage_a1_auto,accept_openai,0.7159
UNION OF THE ANGOLAN PEOPLE (UPA),ANGOLAN PEOPLES UNION (UPA),lexical_context_similarity,stage_a1_auto,accept_openai,0.7157
JOSEF CYRANKIEWICZ,CYRANKIEWICZ,lexical_context_similarity,stage_a1_auto,accept_openai,0.7156
ALLIED COUNCIL FOR AUSTRIA,ALLIED COUNCIL,lexical_context_similarity,stage_a1_auto,accept_openai,0.7154
TRANSCAUCASIAN MILITARY DISTRICT,TRANSCAUCASUS MILITARY DISTRICT,lexical_context_similarity,stage_a1_auto,accept_openai,0.7152
ABBOUD REGIME,ABBOUD MILITARY REGIME,lexical_context_similarity,stage_a1_auto,accept_openai,0.7151
APRA PARTY,APRA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7151
BRITISH COMMONWEALTH,COMMONWEALTH,lexical_context_similarity,stage_a1_auto,accept_openai,0.715
US EMBASSY IN ROME,AMERICAN EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7149
GHANAIAN UN TROOPS,GHANAIAN UNIT OF UN TROOPS,lexical_context_similarity,stage_a1_auto,accept_openai,0.7147
GENERAL STROESSNER,STROESSNER,lexical_context_similarity,stage_a1_auto,accept_openai,0.7144
SEMIPALATINSK AIRFIELD,SEMIPALATINSK,lexical_context_similarity,stage_a1_auto,accept_openai,0.7143
ADENAUERS GOVERNMENT,ADENAUER GOVERNMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.7142
MOSHE SHARETT,SHARETT,lexical_context_similarity,stage_a1_auto,accept_openai,0.7142
PROVISIONAL ALGERIAN GOVERNMENT (PAG),ALGERIAN PROVISIONAL GOVERNMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.7142
TOURÉ,SEKOU TOURÉ,lexical_context_similarity,stage_a1_auto,accept_openai,0.7142
ARGENTINE PROVISIONAL GOVERNMENT,ARGENTINE GOVERNMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.7141
CHINESE COMMUNIST EMBASSY IN RANGOON,CHINESE COMMUNIST EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7141
LIBERAL-DEMOCRATS,JAPAN LIBERAL-DEMOCRATS,lexical_context_similarity,stage_a1_auto,accept_openai,0.714
MAU MAU MOVEMENT,MAU MAU,lexical_context_similarity,stage_a1_auto,accept_openai,0.7139
NATIONALIST,CHINESE NATIONALIST,lexical_context_similarity,stage_a1_auto,accept_openai,0.7137
PERONISTA UNIONS,PERONISTA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7137
WEST GERMANYS ECONOMICS MINISTRY,WEST GERMAN ECONOMICS MINISTRY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7137
RADEN DJUANDA,DJUANDA,lexical_context_similarity,stage_a1_auto,accept_openai,0.7134
MORRISON KNUDSEN,MORRISON-KNUDSEN COMPANY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7133
LT. GEN. CHANG TO-YONG,CHANG TO-YONG,lexical_context_similarity,stage_a1_auto,accept_openai,0.7131
WEST GERMAN AMBASSADOR,WEST GERMAN AMBASSADOR KROLL,lexical_context_similarity,stage_a1_auto,accept_openai,0.713
OIL CONSORTIUM,IRANIAN OIL CONSORTIUM,lexical_context_similarity,stage_a1_auto,accept_openai,0.7129
BRITISH AMBASSADOR IN AMMAN,BRITISH AMBASSADOR,lexical_context_similarity,stage_a1_auto,accept_openai,0.7127
CHUKOTSK AREA,CHUKOTSK,lexical_context_similarity,stage_a1_auto,accept_openai,0.7127
PAKISTANI MOSLEM LEAGUE,MOSLEM LEAGUE,lexical_context_similarity,stage_a1_auto,accept_openai,0.7127
THE JOINT CHIEFS OF STAFF,AMERICAN JOINT CHIEFS OF STAFF,lexical_context_similarity,stage_a1_auto,accept_openai,0.7127
US EMBASSY IN MOSCOW,AMERICAN EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7127
AMERICAN OFFICIALS IN SAIGON,AMERICAN OFFICIALS,lexical_context_similarity,stage_a1_auto,accept_openai,0.7126
SABRI,ALI SABRI,lexical_context_similarity,stage_a1_auto,accept_openai,0.7125
PRESIDENT-ELECT QUADROS,PRESIDENT QUADROS,lexical_context_similarity,stage_a1_auto,accept_openai,0.7123
HUNGARIAN POLICE,HUNGARIAN SECURITY POLICE,lexical_context_similarity,stage_a1_auto,accept_openai,0.7121
CHRISTIAN DEMOCRATS (CDU),CHRISTIAN DEMOCRATIC UNION,lexical_context_similarity,stage_a1_auto,accept_openai,0.712
COMMITTEE OF NATIONAL UNITY,COMMITTEE OF NATIONAL UNION,lexical_context_similarity,stage_a1_auto,accept_openai,0.712
GENERAL MALETER,MAJOR GENERAL PAL MALETER,lexical_context_similarity,stage_a1_auto,accept_openai,0.712
CHINESE COMMUNIST TROOPS,CHINESE COMMUNIST,lexical_context_similarity,stage_a1_auto,accept_openai,0.7118
LT. GENERAL CHANG TO-YONG,CHANG TO-YONG,lexical_context_similarity,stage_a1_auto,accept_openai,0.7118
AMERICAN EMBASSY IN WARSAW,AMERICAN EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.7117
PAPAL NUNCIO TO THE PHILIPPINES,PAPAL NUNCIO,lexical_context_similarity,stage_a1_auto,accept_openai,0.7117
SHIKOTAN ISLANDS,SHIKOTAN,lexical_context_similarity,stage_a1_auto,accept_openai,0.7117
BURMESE PREMIER NU,PREMIER NU,lexical_context_similarity,stage_a1_auto,accept_openai,0.7116
CHINESE NATIONALIST IRREGULAR FORCES,CHINESE NATIONALIST IRREGULARS,lexical_context_similarity,stage_a1_auto,accept_openai,0.7116
